<<<<<<< HEAD
route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
034,106.0.1,1017942,34 MORSE TO EASTON TRANSIT CENTER,,0,395149,55386,0,0
034,106.0.1,1017910,34 MORSE TO EASTON TRANSIT CENTER,,0,395159,55386,0,0
034,106.0.1,1017943,34 MORSE TO EASTON TRANSIT CENTER,,0,395148,55386,0,0
034,106.0.1,1017923,34 MORSE TO EASTON TRANSIT CENTER,,0,395156,55386,0,0
034,106.0.1,1017944,34 MORSE TO EASTON TRANSIT CENTER,,0,395147,55386,0,0
034,106.0.1,1017911,34 MORSE TO EASTON TRANSIT CENTER,,0,395158,55386,0,0
034,106.0.1,1017945,34 MORSE TO EASTON TRANSIT CENTER,,0,395146,55386,0,0
034,106.0.1,1017924,34 MORSE TO EASTON TRANSIT CENTER,,0,395155,55386,0,0
034,106.0.1,1017946,34 MORSE TO EASTON TRANSIT CENTER,,0,395149,55386,0,0
034,106.0.1,1017912,34 MORSE TO EASTON TRANSIT CENTER,,0,395159,55386,0,0
034,106.0.1,1017947,34 MORSE TO EASTON TRANSIT CENTER,,0,395148,55386,0,0
034,106.0.1,1017925,34 MORSE TO EASTON TRANSIT CENTER,,0,395153,55386,0,0
034,106.0.1,1017948,34 MORSE TO EASTON TRANSIT CENTER,,0,395147,55386,0,0
034,106.0.1,1017913,34 MORSE TO EASTON TRANSIT CENTER,,0,395158,55386,0,0
034,106.0.1,1017949,34 MORSE TO EASTON TRANSIT CENTER,,0,395146,55386,0,0
034,106.0.1,1017926,34 MORSE TO EASTON TRANSIT CENTER,,0,395154,55386,0,0
034,106.0.1,1017950,34 MORSE TO EASTON TRANSIT CENTER,,0,395149,55386,0,0
034,106.0.1,1017914,34 MORSE TO EASTON TRANSIT CENTER,,0,395159,55386,0,0
034,106.0.1,1017951,34 MORSE TO EASTON TRANSIT CENTER,,0,395148,55386,0,0
034,106.0.1,1017927,34 MORSE TO EASTON TRANSIT CENTER,,0,395153,55386,0,0
034,106.0.1,1017952,34 MORSE TO EASTON TRANSIT CENTER,,0,395147,55386,0,0
034,106.0.1,1017915,34 MORSE TO EASTON TRANSIT CENTER,,0,395158,55386,0,0
034,106.0.1,1017953,34 MORSE TO EASTON TRANSIT CENTER,,0,395146,55386,0,0
034,106.0.1,1017928,34 MORSE TO EASTON TRANSIT CENTER,,0,395154,55386,0,0
034,106.0.1,1017954,34 MORSE TO EASTON TRANSIT CENTER,,0,395143,55386,0,0
034,106.0.1,1017916,34 MORSE TO EASTON TRANSIT CENTER,,0,395151,55386,0,0
034,106.0.1,1017955,34 MORSE TO EASTON TRANSIT CENTER,,0,395142,55386,0,0
034,106.0.1,1017929,34 MORSE TO EASTON TRANSIT CENTER,,0,395153,55386,0,0
034,106.0.1,1017956,34 MORSE TO EASTON TRANSIT CENTER,,0,395145,55386,0,0
034,106.0.1,1017917,34 MORSE TO EASTON TRANSIT CENTER,,0,395157,55386,0,0
034,106.0.1,1017957,34 MORSE TO EASTON TRANSIT CENTER,,0,395144,55386,0,0
034,106.0.1,1017930,34 MORSE TO EASTON TRANSIT CENTER,,0,395154,55386,0,0
034,106.0.1,1017958,34 MORSE TO EASTON TRANSIT CENTER,,0,395143,55386,0,0
034,106.0.1,1017918,34 MORSE TO EASTON TRANSIT CENTER,,0,395151,55386,0,0
034,106.0.1,1017959,34 MORSE TO EASTON TRANSIT CENTER,,0,395142,55386,0,0
034,106.0.1,1017931,34 MORSE TO EASTON TRANSIT CENTER,,0,395153,55386,0,0
034,106.0.1,1017960,34 MORSE TO EASTON TRANSIT CENTER,,0,395145,55386,0,0
034,106.0.1,1017919,34 MORSE TO EASTON TRANSIT CENTER,,0,395157,55386,0,0
034,106.0.1,1017961,34 MORSE TO EASTON TRANSIT CENTER,,0,395144,55386,0,0
034,106.0.1,1017932,34 MORSE TO EASTON TRANSIT CENTER,,0,395152,55386,0,0
034,106.0.1,1017962,34 MORSE TO EASTON TRANSIT CENTER,,0,395143,55386,0,0
034,106.0.1,1017920,34 MORSE TO EASTON TRANSIT CENTER,,0,395151,55386,0,0
034,106.0.1,1017963,34 MORSE TO EASTON TRANSIT CENTER,,0,395142,55386,0,0
034,106.0.1,1017933,34 MORSE TO EASTON TRANSIT CENTER,,0,395150,55386,0,0
034,106.0.1,1017964,34 MORSE TO EASTON TRANSIT CENTER,,0,395145,55386,0,0
034,106.0.1,1017921,34 MORSE TO EASTON TRANSIT CENTER,,0,395157,55386,0,0
034,106.0.1,1017965,34 MORSE TO EASTON TRANSIT CENTER,,0,395144,55386,0,0
034,106.0.1,1017908,34 MORSE TO EASTON TRANSIT CENTER,,0,395152,55386,0,0
034,106.0.1,1017966,34 MORSE TO EASTON TRANSIT CENTER,,0,395143,55386,0,0
034,106.0.1,1017907,34 MORSE TO EASTON TRANSIT CENTER,,0,395151,55386,0,0
034,106.0.1,1017967,34 MORSE TO EASTON TRANSIT CENTER,,0,395142,55386,0,0
034,106.0.1,1017906,34 MORSE TO EASTON TRANSIT CENTER,,0,395150,55386,0,0
034,106.0.1,1017968,34 MORSE TO EASTON TRANSIT CENTER,,0,395145,55386,0,0
034,106.0.1,1017900,34 MORSE TO EASTON TRANSIT CENTER,,0,395157,55386,0,0
034,106.0.1,1017969,34 MORSE TO EASTON TRANSIT CENTER,,0,395144,55386,0,0
034,106.0.1,1017899,34 MORSE TO EASTON TRANSIT CENTER,,0,395152,55386,0,0
034,106.0.1,1017970,34 MORSE TO EASTON TRANSIT CENTER,,0,395143,55386,0,0
034,106.0.1,1017934,34 MORSE TO EASTON TRANSIT CENTER,,0,395151,55386,0,0
034,106.0.1,1017971,34 MORSE TO EASTON TRANSIT CENTER,,0,395142,55386,0,0
034,106.0.1,1017935,34 MORSE TO EASTON TRANSIT CENTER,,0,395150,55386,0,0
034,106.0.1,1017978,34 MORSE TO HIGH AND FENWAY,,1,395155,55387,0,0
034,106.0.1,1018009,34 MORSE TO HIGH AND FENWAY,,1,395149,55387,0,0
034,106.0.1,1017977,34 MORSE TO HIGH AND FENWAY,,1,395159,55387,0,0
034,106.0.1,1018010,34 MORSE TO HIGH AND FENWAY,,1,395148,55387,0,0
034,106.0.1,1017976,34 MORSE TO HIGH AND FENWAY,,1,395156,55387,0,0
034,106.0.1,1018011,34 MORSE TO HIGH AND FENWAY,,1,395147,55387,0,0
034,106.0.1,1017975,34 MORSE TO HIGH AND FENWAY,,1,395158,55387,0,0
034,106.0.1,1018012,34 MORSE TO HIGH AND FENWAY,,1,395146,55387,0,0
034,106.0.1,1017974,34 MORSE TO HIGH AND FENWAY,,1,395155,55387,0,0
034,106.0.1,1018013,34 MORSE TO HIGH AND FENWAY,,1,395149,55387,0,0
034,106.0.1,1017982,34 MORSE TO HIGH AND FENWAY,,1,395159,55387,0,0
034,106.0.1,1018014,34 MORSE TO HIGH AND FENWAY,,1,395148,55387,0,0
034,106.0.1,1017995,34 MORSE TO HIGH AND FENWAY,,1,395156,55387,0,0
034,106.0.1,1018015,34 MORSE TO HIGH AND FENWAY,,1,395147,55387,0,0
034,106.0.1,1017983,34 MORSE TO HIGH AND FENWAY,,1,395158,55387,0,0
034,106.0.1,1018016,34 MORSE TO HIGH AND FENWAY,,1,395146,55387,0,0
034,106.0.1,1017996,34 MORSE TO HIGH AND FENWAY,,1,395155,55387,0,0
034,106.0.1,1018017,34 MORSE TO HIGH AND FENWAY,,1,395149,55387,0,0
034,106.0.1,1017984,34 MORSE TO HIGH AND FENWAY,,1,395159,55387,0,0
034,106.0.1,1018018,34 MORSE TO HIGH AND FENWAY,,1,395148,55387,0,0
034,106.0.1,1017997,34 MORSE TO HIGH AND FENWAY,,1,395156,55387,0,0
034,106.0.1,1018019,34 MORSE TO HIGH AND FENWAY,,1,395147,55387,0,0
034,106.0.1,1017985,34 MORSE TO HIGH AND FENWAY,,1,395158,55387,0,0
034,106.0.1,1018020,34 MORSE TO HIGH AND FENWAY,,1,395146,55387,0,0
034,106.0.1,1017998,34 MORSE TO HIGH AND FENWAY,,1,395154,55387,0,0
034,106.0.1,1018021,34 MORSE TO HIGH AND FENWAY,,1,395149,55387,0,0
034,106.0.1,1017986,34 MORSE TO HIGH AND FENWAY,,1,395159,55387,0,0
034,106.0.1,1018022,34 MORSE TO HIGH AND FENWAY,,1,395148,55387,0,0
034,106.0.1,1017999,34 MORSE TO HIGH AND FENWAY,,1,395153,55387,0,0
034,106.0.1,1018023,34 MORSE TO HIGH AND FENWAY,,1,395147,55387,0,0
034,106.0.1,1017987,34 MORSE TO HIGH AND FENWAY,,1,395158,55387,0,0
034,106.0.1,1018024,34 MORSE TO HIGH AND FENWAY,,1,395146,55387,0,0
034,106.0.1,1018000,34 MORSE TO HIGH AND FENWAY,,1,395154,55387,0,0
034,106.0.1,1018025,34 MORSE TO HIGH AND FENWAY,,1,395149,55387,0,0
034,106.0.1,1017988,34 MORSE TO HIGH AND FENWAY,,1,395159,55387,0,0
034,106.0.1,1018026,34 MORSE TO HIGH AND FENWAY,,1,395148,55387,0,0
034,106.0.1,1018001,34 MORSE TO HIGH AND FENWAY,,1,395153,55387,0,0
034,106.0.1,1018027,34 MORSE TO HIGH AND FENWAY,,1,395145,55387,0,0
034,106.0.1,1017989,34 MORSE TO HIGH AND FENWAY,,1,395157,55387,0,0
034,106.0.1,1018028,34 MORSE TO HIGH AND FENWAY,,1,395144,55387,0,0
034,106.0.1,1018002,34 MORSE TO HIGH AND FENWAY,,1,395154,55387,0,0
034,106.0.1,1018029,34 MORSE TO HIGH AND FENWAY,,1,395143,55387,0,0
034,106.0.1,1017990,34 MORSE TO HIGH AND FENWAY,,1,395151,55387,0,0
034,106.0.1,1018030,34 MORSE TO HIGH AND FENWAY,,1,395142,55387,0,0
034,106.0.1,1018003,34 MORSE TO HIGH AND FENWAY,,1,395153,55387,0,0
034,106.0.1,1018031,34 MORSE TO HIGH AND FENWAY,,1,395145,55387,0,0
034,106.0.1,1017991,34 MORSE TO HIGH AND FENWAY,,1,395157,55387,0,0
034,106.0.1,1018032,34 MORSE TO HIGH AND FENWAY,,1,395144,55387,0,0
034,106.0.1,1018004,34 MORSE TO HIGH AND FENWAY,,1,395154,55387,0,0
034,106.0.1,1018033,34 MORSE TO HIGH AND FENWAY,,1,395143,55387,0,0
034,106.0.1,1017992,34 MORSE TO HIGH AND FENWAY,,1,395151,55387,0,0
034,106.0.1,1018034,34 MORSE TO HIGH AND FENWAY,,1,395142,55387,0,0
034,106.0.1,1018005,34 MORSE TO HIGH AND FENWAY,,1,395150,55387,0,0
034,106.0.1,1018035,34 MORSE TO HIGH AND FENWAY,,1,395145,55387,0,0
034,106.0.1,1017993,34 MORSE TO HIGH AND FENWAY,,1,395157,55387,0,0
034,106.0.1,1018036,34 MORSE TO HIGH AND FENWAY,,1,395144,55387,0,0
034,106.0.1,1018006,34 MORSE TO HIGH AND FENWAY,,1,395152,55387,0,0
034,106.0.1,1018037,34 MORSE TO HIGH AND FENWAY,,1,395143,55387,0,0
034,106.0.1,1017994,34 MORSE TO HIGH AND FENWAY,,1,395151,55387,0,0
034,106.0.1,1018038,34 MORSE TO HIGH AND FENWAY,,1,395142,55387,0,0
034,106.0.1,1017981,34 MORSE TO HIGH AND FENWAY,,1,395150,55387,0,0
034,106.0.1,1018039,34 MORSE TO HIGH AND FENWAY,,1,395145,55387,0,0
034,106.0.1,1017980,34 MORSE TO HIGH AND FENWAY,,1,395157,55387,0,0
034,106.0.1,1018040,34 MORSE TO HIGH AND FENWAY,,1,395144,55387,0,0
034,106.0.1,1017979,34 MORSE TO HIGH AND FENWAY,,1,395152,55387,0,0
034,106.0.1,1018041,34 MORSE TO HIGH AND FENWAY,,1,395143,55387,0,0
034,106.0.1,1017973,34 MORSE TO HIGH AND FENWAY,,1,395151,55387,0,0
034,106.0.1,1018042,34 MORSE TO HIGH AND FENWAY,,1,395142,55387,0,0
034,106.0.1,1017972,34 MORSE TO HIGH AND FENWAY,,1,395150,55387,0,0
034,106.0.1,1018043,34 MORSE TO HIGH AND FENWAY,,1,395145,55387,0,0
034,106.0.1,1018007,34 MORSE TO HIGH AND FENWAY,,1,395157,55387,0,0
034,106.0.1,1018044,34 MORSE TO HIGH AND FENWAY,,1,395144,55387,0,0
034,106.0.1,1018008,34 MORSE TO HIGH AND FENWAY,,1,395152,55387,0,0
035,106.0.1,1018333,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395196,55389,0,0
035,106.0.1,1018334,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395197,55389,0,0
035,106.0.1,1018335,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395196,55389,0,0
035,106.0.1,1018336,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395197,55389,0,0
035,106.0.1,1018337,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395196,55389,0,0
035,106.0.1,1018338,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395197,55389,0,0
035,106.0.1,1018339,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395196,55389,0,0
035,106.0.1,1018340,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395197,55389,0,0
035,106.0.1,1018341,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395196,55389,0,0
035,106.0.1,1018342,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395194,55389,0,0
035,106.0.1,1018343,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395195,55389,0,0
035,106.0.1,1018344,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395194,55389,0,0
035,106.0.1,1018345,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395195,55389,0,0
035,106.0.1,1018346,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395194,55389,0,0
035,106.0.1,1018347,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395195,55389,0,0
035,106.0.1,1018348,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395194,55389,0,0
035,106.0.1,1018349,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395195,55389,0,0
035,106.0.1,1018350,35 DUBLIN GRANVILLE TO NEW ALBANY PARK AND RIDE,,0,395194,55389,0,0
035,106.0.1,1018351,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395197,55391,0,0
035,106.0.1,1018352,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395196,55391,0,0
035,106.0.1,1018353,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395197,55391,0,0
035,106.0.1,1018354,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395196,55391,0,0
035,106.0.1,1018355,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395197,55391,0,0
035,106.0.1,1018356,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395196,55391,0,0
035,106.0.1,1018357,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395197,55391,0,0
035,106.0.1,1018358,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395196,55391,0,0
035,106.0.1,1018359,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395197,55391,0,0
035,106.0.1,1018360,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395195,55391,0,0
035,106.0.1,1018361,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395194,55391,0,0
035,106.0.1,1018362,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395195,55391,0,0
035,106.0.1,1018363,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395194,55391,0,0
035,106.0.1,1018364,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395195,55391,0,0
035,106.0.1,1018365,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395194,55391,0,0
035,106.0.1,1018366,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395195,55391,0,0
035,106.0.1,1018367,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395194,55391,0,0
035,106.0.1,1018368,35 DUBLIN GRANVILLE TO STATE ROUTE 161 AND BUSCH,,1,395195,55391,0,0
041,106.0.1,1018477,41 CROSSWOODS POLARIS TO CROSSWOODS PARK AND RIDE,,0,395152,55393,0,0
041,106.0.1,1018478,41 CROSSWOODS POLARIS TO DOWNTOWN,,1,395210,55399,0,0
042,106.0.1,1018505,42 SHARON WOODS TO SHARON WOODS BLVD,,0,395220,55400,0,0
042,106.0.1,1018506,42 SHARON WOODS TO DOWNTOWN,,1,395221,55401,0,0
043,106.0.1,1018521,43 WESTERVILLE VIA NORTHLAND TRANSIT CENTER TO WESTERVILLE PARK AND RIDE,,0,395224,55402,0,0
043,106.0.1,1018522,43 WESTERVILLE TO WESTERVILLE PARK AND RIDE,,0,395223,55403,0,0
043,106.0.1,1018523,43 WESTERVILLE TO DOWNTOWN,,1,395226,55408,0,0
043,106.0.1,1018524,43 WESTERVILLE VIA NORTHLAND TRANSIT CENTER TO DOWNTOWN,,1,395225,55409,0,0
044,106.0.1,1018547,44 EASTON TO EASTON TRANSIT CENTER,,0,395150,55410,0,0
044,106.0.1,1018548,44 EASTON TO DOWNTOWN,,1,395235,55411,0,0
045,106.0.1,1018553,45 NEW ALBANY TO NEW ALBANY PARK AND RIDE,,0,395238,55413,0,0
045,106.0.1,1018554,45 NEW ALBANY TO NEW ALBANY PARK AND RIDE,,0,395237,55412,0,0
045,106.0.1,1018555,45 NEW ALBANY TO DOWNTOWN,,1,395238,55414,0,0
045,106.0.1,1018556,45 NEW ALBANY TO DOWNTOWN,,1,395011,55415,0,0
046,106.0.1,1018569,46 GAHANNA TO GAHANNA PARK AND RIDE,,0,395014,55417,0,0
046,106.0.1,1018570,46 GAHANNA TO DOWNTOWN,,1,395240,55422,0,0
051,106.0.1,1018585,51 REYNOLDSBURG TO REYNOLDSBURG PARK AND RIDE,,0,394480,55423,0,0
051,106.0.1,1018589,51 REYNOLDSBURG TO REYNOLDSBURG PARK AND RIDE,,0,395242,55423,0,0
051,106.0.1,1018586,51 REYNOLDSBURG TO REYNOLDSBURG PARK AND RIDE,,0,394938,55423,0,0
051,106.0.1,1018587,51 REYNOLDSBURG TO REYNOLDSBURG PARK AND RIDE,,0,395243,55423,0,0
051,106.0.1,1018588,51 REYNOLDSBURG TO REYNOLDSBURG PARK AND RIDE,,0,394937,55423,0,0
051,106.0.1,1018594,51 REYNOLDSBURG TO DOWNTOWN,,1,394480,55428,0,0
051,106.0.1,1018590,51 REYNOLDSBURG TO DOWNTOWN,,1,395242,55428,0,0
051,106.0.1,1018591,51 REYNOLDSBURG TO DOWNTOWN,,1,394480,55428,0,0
051,106.0.1,1018592,51 REYNOLDSBURG TO DOWNTOWN,,1,395242,55428,0,0
051,106.0.1,1018593,51 REYNOLDSBURG TO DOWNTOWN,,1,394937,55428,0,0
052,106.0.1,1018621,52 CANAL WINCHESTER TO DOWNTOWN,,0,395251,55429,0,0
052,106.0.1,1018622,52 CANAL WINCHESTER TO DOWNTOWN,,0,395250,55429,0,0
052,106.0.1,1018623,52 CANAL WINCHESTER TO WINCHESTER PARK AND RIDE,,1,395006,55430,0,0
052,106.0.1,1018624,52 CANAL WINCHESTER TO WINCHESTER PARK AND RIDE,,1,395252,55430,0,0
061,106.0.1,1018629,61 GROVE CITY TO GROVE CITY PARK AND RIDE,,0,395256,55434,0,0
061,106.0.1,1018630,61 GROVE CITY TO GROVE CITY PARK AND RIDE,,0,395255,55434,0,0
061,106.0.1,1018632,61 GROVE CITY TO DOWNTOWN,,1,395256,55436,0,0
061,106.0.1,1018631,61 GROVE CITY TO DOWNTOWN,,1,395255,55436,0,0
071,106.0.1,1018649,71 HILLIARD TO HILLIARD PARK AND RIDE,,0,395089,55441,0,0
071,106.0.1,1018650,71 HILLIARD TO DOWNTOWN,,1,395259,55444,0,0
072,106.0.1,1018653,72 TUTTLE TO PARKCENTER,,0,395082,55445,0,0
072,106.0.1,1018654,72 TUTTLE TO DOWNTOWN,,1,395261,55447,0,0
073,106.0.1,1018668,73 DUBLIN TO DUBLIN PARK AND RIDE,,0,395263,55450,0,0
073,106.0.1,1018665,73 DUBLIN TO DUBLIN PARK AND RIDE,,0,395266,55449,0,0
073,106.0.1,1018666,73 DUBLIN TO DUBLIN PARK AND RIDE,,0,395265,55449,0,0
073,106.0.1,1018667,73 DUBLIN TO DUBLIN PARK AND RIDE,,0,395264,55449,0,0
073,106.0.1,1018669,73 DUBLIN TO DOWNTOWN,,1,395263,55451,0,0
073,106.0.1,1018670,73 DUBLIN TO DOWNTOWN,,1,395268,55451,0,0
073,106.0.1,1018671,73 DUBLIN TO DOWNTOWN,,1,395267,55451,0,0
073,106.0.1,1018672,73 DUBLIN TO DOWNTOWN,,1,395265,55452,0,0
074,106.0.1,1018687,74 SMOKY ROW TO SAWMILL AND HARD,,0,395274,55453,0,0
074,106.0.1,1018688,74 SMOKY ROW TO DOWNTOWN,,1,395275,55454,0,0
075,106.0.1,1018703,75 ARLINGTON FIRST TO NOTTINGHAM AND RIVERSIDE DRIVE,,0,395277,55455,0,0
075,106.0.1,1018704,75 ARLINGTON FIRST TO DOWNTOWN,,1,395279,55457,0,0
075,106.0.1,1018705,75 ARLINGTON FIRST TO DOWNTOWN,,1,395278,55457,0,0
101,106.0.1,1018742,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018782,CMAX TO POLARIS AND AFRICA,,0,395287,55459,0,0
101,106.0.1,1018783,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018781,CMAX TO POLARIS AND AFRICA,,0,395281,55459,0,0
101,106.0.1,1018741,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018740,CMAX TO POLARIS AND AFRICA,,0,395285,55459,0,0
101,106.0.1,1018739,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018738,CMAX TO POLARIS AND AFRICA,,0,395284,55459,0,0
101,106.0.1,1018737,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018736,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018735,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018734,CMAX TO POLARIS AND AFRICA,,0,395287,55459,0,0
101,106.0.1,1018765,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018771,CMAX TO POLARIS AND AFRICA,,0,395281,55459,0,0
101,106.0.1,1018746,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018772,CMAX TO POLARIS AND AFRICA,,0,395285,55459,0,0
101,106.0.1,1018766,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018773,CMAX TO POLARIS AND AFRICA,,0,395284,55459,0,0
101,106.0.1,1018747,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018774,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018767,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018775,CMAX TO POLARIS AND AFRICA,,0,395287,55459,0,0
101,106.0.1,1018748,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018776,CMAX TO POLARIS AND AFRICA,,0,395281,55459,0,0
101,106.0.1,1018768,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018777,CMAX TO POLARIS AND AFRICA,,0,395285,55459,0,0
101,106.0.1,1018749,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018756,CMAX TO POLARIS AND AFRICA,,0,395284,55459,0,0
101,106.0.1,1018762,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018757,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018750,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018758,CMAX TO POLARIS AND AFRICA,,0,395287,55459,0,0
101,106.0.1,1018763,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018759,CMAX TO POLARIS AND AFRICA,,0,395281,55459,0,0
101,106.0.1,1018751,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018760,CMAX TO POLARIS AND AFRICA,,0,395285,55459,0,0
101,106.0.1,1018764,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018761,CMAX TO POLARIS AND AFRICA,,0,395284,55459,0,0
101,106.0.1,1018752,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018733,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018732,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018731,CMAX TO POLARIS AND AFRICA,,0,395287,55459,0,0
101,106.0.1,1018730,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018729,CMAX TO POLARIS AND AFRICA,,0,395281,55459,0,0
101,106.0.1,1018728,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018727,CMAX TO POLARIS AND AFRICA,,0,395285,55459,0,0
101,106.0.1,1018726,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018725,CMAX TO POLARIS AND AFRICA,,0,395284,55459,0,0
101,106.0.1,1018724,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018723,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018753,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018778,CMAX TO POLARIS AND AFRICA,,0,395287,55459,0,0
101,106.0.1,1018769,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018779,CMAX TO POLARIS AND AFRICA,,0,395281,55459,0,0
101,106.0.1,1018754,CMAX TO NORTHLAND TRANSIT CENTER,,0,395289,55460,0,0
101,106.0.1,1018780,CMAX TO POLARIS AND AFRICA,,0,395285,55459,0,0
101,106.0.1,1018770,CMAX TO NORTHLAND TRANSIT CENTER,,0,395288,55460,0,0
101,106.0.1,1018755,CMAX TO POLARIS AND AFRICA,,0,395284,55459,0,0
101,106.0.1,1018719,CMAX TO NORTHLAND TRANSIT CENTER,,0,395286,55460,0,0
101,106.0.1,1018744,CMAX TO POLARIS AND AFRICA,,0,395283,55459,0,0
101,106.0.1,1018743,CMAX TO NORTHLAND TRANSIT CENTER,,0,395282,55460,0,0
101,106.0.1,1018745,CMAX TO POLARIS AND AFRICA,,0,395289,55461,0,0
101,106.0.1,1018722,CMAX TO NORTHLAND TRANSIT CENTER,,0,395281,55460,0,0
101,106.0.1,1018721,CMAX TO POLARIS AND AFRICA,,0,395288,55459,0,0
